[1, 0, 0.130295991898, 0.91302959919, 1380891485.57]
[1, 0, 0.129896879196, 0.83471632719, 1380891516.06]
[1, 0, 0.118509054184, 0.76309559989, 1380891546.51]
[1, 0, 0.117882966995, 0.6985743366, 1380891576.97]
[1, 0, 0.141640901566, 0.642880993097, 1380891607.42]
[1, 0, 0.117802858353, 0.590373179622, 1380891637.87]
[1, 0, 0.11767911911, 0.543103773571, 1380891668.28]
[1, 0, 0.129138946533, 0.501707290867, 1380891698.7]
[1, 0, 0.117680072784, 0.463304569059, 1380891729.12]
[1, 0, 0.131836175919, 0.430157729745, 1380891759.56]
[1, 0, 0.140940904617, 0.401236047232, 1380891790.03]
[1, 0, 0.132861852646, 0.374398627774, 1380891820.47]
[1, 0, 0.142893075943, 0.351248072591, 1380891885.97]
[1, 0, 0.130877971649, 0.329211062496, 1380891916.39]
[1, 0, 0.129898071289, 0.309279763376, 1380891946.82]
[1, 0, 0.116890907288, 0.290040877767, 1380891977.23]
[1, 0, 0.128944158554, 0.273931205846, 1380892007.68]
[1, 0, 0.129615068436, 0.259499592105, 1380892038.1]
[1, 0, 0.130882024765, 0.246637835371, 1380892068.56]
[1, 0, 0.117823123932, 0.233756364227, 1380892099.01]
[1, 0, 0.115982055664, 0.22197893337, 1380892129.44]
[1, 0, 0.11988401413, 0.211769441446, 1380892159.85]
[1, 0, 0.116908073425, 0.202283304644, 1380892190.27]
[1, 0, 0.14287686348, 0.196342660528, 1380892220.74]
[1, 0, 0.130892038345, 0.18979759831, 1380892251.19]
[1, 0, 0.117877006531, 0.182605539132, 1380892281.65]
[1, 0, 0.129888057709, 0.177333790989, 1380892312.12]
[1, 0, 0.140866041183, 0.173687016009, 1380892342.56]
[1, 0, 0.129848957062, 0.169303210114, 1380892372.98]
[1, 0, 0.116871833801, 0.164060072483, 1380892403.42]
[1, 0, 0.118891954422, 0.159543260677, 1380892433.85]
[1, 0, 0.129894971848, 0.156578431794, 1380892464.29]
[1, 0, 0.117713928223, 0.152691981437, 1380892494.75]
[1, 0, 0.129878997803, 0.150410683073, 1380892525.2]
[1, 0, 0.117904901505, 0.147160104916, 1380892555.61]
[1, 0, 0.141895055771, 0.146633600002, 1380892586.04]
[1, 0, 0.131893157959, 0.145159555798, 1380892616.51]
[1, 0, 0.117747068405, 0.142418307058, 1380892646.96]
[1, 0, 0.118792057037, 0.140055682056, 1380892677.41]
[1, 0, 0.129474163055, 0.138997530156, 1380892707.84]
[1, 0, 0.128901004791, 0.13798787762, 1380892738.29]
[1, 0, 0.140778064728, 0.13826689633, 1380892768.74]
[1, 0, 0.117151975632, 0.136155404261, 1380892799.15]
[1, 0, 0.129884004593, 0.135528264294, 1380892829.58]
[1, 0, 0.129878044128, 0.134963242277, 1380892860.03]
[1, 0, 0.117827892303, 0.13324970728, 1380892890.48]
[1, 0, 0.129654169083, 0.13289015346, 1380892920.91]
[1, 0, 0.116679906845, 0.131269128799, 1380892951.31]
[1, 0, 0.116610050201, 0.129803220939, 1380892981.74]
[1, 0, 0.130873918533, 0.129910290698, 1380893012.2]
[1, 0, 0.118639945984, 0.128783256227, 1380893042.62]
[1, 0, 0.117882966995, 0.127693227304, 1380893073.04]
[1, 0, 0.12983083725, 0.127906988298, 1380893103.46]
